"Very channery"|"80329369"|"21874650"
"Very channery"|"80329394"|"21873673"
"Extremely channery"|"80329412"|"21874834"
"Channery"|"80329417"|"21874852"
"Gravelly"|"80329426"|"21874312"
"Channery"|"80329444"|"21874373"
"Very channery"|"80329451"|"21873788"
"Channery"|"80329462"|"21873819"
"Channery"|"80329494"|"21874296"
"Gravelly"|"80329537"|"21873170"
"Channery"|"80329596"|"21874192"
"Channery"|"80329601"|"21873456"
"Flaggy"|"80329626"|"21874342"
"Very flaggy"|"80329628"|"21874350"
"Channery"|"80329651"|"21873832"
"Channery"|"80329703"|"21873846"
"Very flaggy"|"80329712"|"21873878"
"Very channery"|"80329719"|"21873898"
"Channery"|"80329721"|"21873905"
"Very flaggy"|"80329728"|"21874294"
"Channery"|"80329744"|"21873850"
"Very flaggy"|"80329769"|"21874300"
"Extremely gravelly"|"80327381"|"21873128"
"Gravelly"|"80327386"|"21873123"
"Gravelly"|"80327404"|"21873564"
"Channery"|"80327438"|"21873465"
"Very channery"|"80327463"|"21873643"
"Flaggy"|"80327538"|"21874456"
"Extremely channery"|"80327545"|"21874047"
"Very channery"|"80327547"|"21874049"
"Gravelly"|"80327631"|"21873391"
"Gravelly"|"80327640"|"21873377"
"Gravelly"|"80327647"|"21874211"
"Extremely channery"|"80327699"|"21874080"
"Gravelly"|"80327729"|"21873959"
"Channery"|"80327754"|"21873612"
"Channery"|"80327756"|"21873446"
"Channery"|"80327765"|"21873412"
"Extremely channery"|"80327806"|"21874419"
"Very channery"|"80327822"|"21874458"
"Channery"|"80327824"|"21874076"
"Channery"|"80327838"|"21874094"
"Very flaggy"|"80327849"|"21874496"
"Gravelly"|"80327933"|"21874144"
"Very channery"|"80327947"|"21874433"
"Channery"|"80327999"|"21874507"
"Channery"|"80328006"|"21874105"
"Channery"|"80328013"|"21873580"
"Extremely channery"|"80328015"|"21873589"
"Very channery"|"80328038"|"21874703"
"Very flaggy"|"80328040"|"21874710"
"Gravelly"|"80328058"|"21873526"
"Channery"|"80328081"|"21874600"
"Very channery"|"80328108"|"21873494"
"Extremely channery"|"80328122"|"21874257"
"Very channery"|"80328131"|"21874289"
"Very channery"|"80328142"|"21874920"
"Gravelly"|"80328167"|"21873259"
"Very gravelly"|"80328172"|"21873241"
"Gravelly"|"80328174"|"21873239"
"Very channery"|"80328181"|"21874721"
"Gravelly"|"80328197"|"21874215"
"Channery"|"80328199"|"21874217"
"Very channery"|"80328215"|"21874597"
"Very channery"|"80328217"|"21874596"
"Extremely channery"|"80328222"|"21874579"
"Gravelly"|"80328224"|"21873552"
"Very channery"|"80328242"|"21873491"
"Very channery"|"80328249"|"21873477"
"Channery"|"80328267"|"21874900"
"Gravelly"|"80328308"|"21873267"
"Very channery"|"80328331"|"21874743"
"Very channery"|"80328342"|"21873722"
"Very channery"|"80328358"|"21874617"
"Gravelly"|"80328390"|"21874250"
"Very channery"|"80328417"|"21874114"
"Channery"|"80329432"|"21874338"
"Gravelly"|"80329498"|"21873319"
"Gravelly"|"80329516"|"21873233"
"Channery"|"80329600"|"21873454"
"Gravelly"|"80329615"|"21874308"
"Gravelly"|"80329647"|"21873794"
"Very channery"|"80329697"|"21873828"
"Very channery"|"80329699"|"21873837"
"Channery"|"80329731"|"21873807"
"Channery"|"80329732"|"21873812"
"Very channery"|"80329747"|"21873859"
"Channery"|"80329766"|"21873918"
"Channery"|"80327293"|"21873090"
"Channery"|"80327326"|"21873754"
"Gravelly"|"80327341"|"21873231"
"Channery"|"80327393"|"21873370"
"Gravelly"|"80327409"|"21873210"
"Very channery"|"80327424"|"21874167"
"Gravelly"|"80327426"|"21874169"
"Channery"|"80327459"|"21873660"
"Very channery"|"80327474"|"21873613"
"Channery"|"80327475"|"21873444"
"Gravelly"|"80327493"|"21873398"
"Gravelly"|"80327510"|"21874147"
"Extremely channery"|"80327526"|"21874421"
"Extremely channery"|"80327527"|"21874420"
"Channery"|"80327542"|"21874071"
"Very channery"|"80327558"|"21874472"
"Very channery"|"80327560"|"21874484"
"Channery"|"80327575"|"21874527"
"Very channery"|"80327577"|"21874103"
"Channery"|"80327593"|"21873936"
"Channery"|"80327610"|"21873622"
"Gravelly"|"80327625"|"21873418"
"Channery"|"80327643"|"21874151"
"Very channery"|"80327658"|"21874429"
"Very channery"|"80327677"|"21874463"
"Very channery"|"80327692"|"21874055"
"Very channery"|"80327708"|"21874478"
"Very channery"|"80327744"|"21873647"
"Very channery"|"80327828"|"21874063"
"Very channery"|"80327843"|"21874474"
"Gravelly"|"80327860"|"21874106"
"Channery"|"80327861"|"21874111"
"Gravelly"|"80327862"|"21874113"
"Gravelly"|"80327911"|"21873399"
"Channery"|"80327943"|"21873400"
"Flaggy"|"80327961"|"21874383"
"Very flaggy"|"80327993"|"21874488"
"Channery"|"80327995"|"21874497"
"Channery"|"80328079"|"21874605"
"Gravelly"|"80328093"|"21873544"
"Gravelly"|"80328094"|"21873540"
"Very channery"|"80328110"|"21873488"
"Gravelly"|"80328127"|"21874276"
"Channery"|"80328159"|"21873590"
"Gravelly"|"80328162"|"21873593"
"Gravelly"|"80328195"|"21873531"
"Very channery"|"80328243"|"21873490"
"Channery"|"80328294"|"21874042"
"Very gravelly"|"80328310"|"21873265"
"Very gravelly"|"80328312"|"21873250"
"Gravelly"|"80328330"|"21874742"
"Very channery"|"80328379"|"21873499"
"Channery"|"80328394"|"21874266"
"Very gravelly"|"80328443"|"21874007"
"Gravelly"|"80328461"|"21873270"
"Cobbly"|"80328462"|"21873268"
"Channery"|"80328477"|"21874718"
"Gravelly"|"80328478"|"21874720"
"Flaggy"|"80328480"|"21874727"
"Gravelly"|"80328494"|"21873525"
"Very gravelly"|"80328495"|"21873527"
"Very channery"|"80328545"|"21873493"
"Gravelly"|"80328562"|"21874271"
"Extremely channery"|"80328577"|"21874921"
"Very channery"|"80328578"|"21874885"
"Very flaggy"|"80328612"|"21874564"
"Channery"|"80328614"|"21874774"
"Flaggy"|"80328627"|"21873727"
"Extremely channery"|"80328629"|"21874641"
"Channery"|"80328661"|"21873682"
"Channery"|"80328678"|"21874812"
"Extremely channery"|"80328681"|"21874827"
"Very gravelly"|"80328695"|"21873083"
"Channery"|"80328711"|"21873357"
"Gravelly"|"80328713"|"21873355"
"Channery"|"80328727"|"21873324"
"Gravelly"|"80328747"|"21873992"
"Very flaggy"|"80328763"|"21874559"
"Very channery"|"80328779"|"21873739"
"Very channery"|"80328781"|"21873748"
"Very channery"|"80328798"|"21873716"
"Very channery"|"80328814"|"21874696"
"Channery"|"80328828"|"21874878"
"Highly organic"|"80328828"|"21874879"
"Very gravelly"|"80328846"|"21873095"
"Extremely channery"|"80328915"|"21874531"
"Channery"|"80328928"|"21873742"
"Very channery"|"80328981"|"21874823"
"Channery"|"80328995"|"21873102"
"Gravelly"|"80329013"|"21873060"
"Gravelly"|"80329028"|"21873318"
"Gravelly"|"80329029"|"21873316"
"Very gravelly"|"80329031"|"21873311"
"Gravelly"|"80329048"|"21873224"
"Gravelly"|"80329097"|"21873359"
"Very gravelly"|"80329113"|"21873197"
"Very gravelly"|"80329115"|"21873206"
"Very channery"|"80329131"|"21874182"
"Gravelly"|"80329148"|"21873763"
"Channery"|"80329162"|"21874347"
"Very channery"|"80329164"|"21874356"
"Gravelly"|"80329196"|"21873225"
"Very gravelly"|"80329198"|"21873222"
"Gravelly"|"80329248"|"21873569"
"Gravelly"|"80329297"|"21874335"
"Gravelly"|"80329315"|"21873767"
"Very flaggy"|"80329349"|"21874781"
"Extremely channery"|"80329363"|"21874633"
"Highly organic"|"80329365"|"21874636"
"Channery"|"80329365"|"21874635"
"Flaggy"|"80329380"|"21874765"
"Channery"|"80329396"|"21873675"
"Extremely flaggy"|"80329414"|"21874836"
"Very channery"|"80329433"|"21874339"
"Flaggy"|"80329481"|"21873874"
"Channery"|"80329483"|"21873875"
"Channery"|"80329532"|"21873176"
"Gravelly"|"80329533"|"21873175"
"Gravelly"|"80329565"|"21873117"
"Channery"|"80329597"|"21874194"
"Channery"|"80329598"|"21874197"
"Gravelly"|"80329633"|"21874363"
"Channery"|"80329648"|"21873798"
"Very channery"|"80329649"|"21873800"
"Channery"|"80329663"|"21873884"
"Channery"|"80329665"|"21873892"
"Very flaggy"|"80329680"|"21873775"
"Very channery"|"80329683"|"21873786"
"Very channery"|"80329765"|"21873917"
"Gravelly"|"80327290"|"21873094"
"Very gravelly"|"80327374"|"21873138"
"Channery"|"80327425"|"21874168"
"Very channery"|"80327458"|"21873661"
"Gravelly"|"80327476"|"21873443"
"Channery"|"80327511"|"21874146"
"Extremely channery"|"80327525"|"21874422"
"Channery"|"80327541"|"21874072"
"Very channery"|"80327543"|"21874070"
"Channery"|"80327559"|"21874473"
"Channery"|"80327561"|"21874485"
"Channery"|"80327574"|"21874526"
"Channery"|"80327592"|"21873937"
"Very channery"|"80327594"|"21873935"
"Very channery"|"80327609"|"21873635"
"Channery"|"80327624"|"21873419"
"Very gravelly"|"80327626"|"21873417"
"Gravelly"|"80327642"|"21874152"
"Channery"|"80327676"|"21874462"
"Very channery"|"80327693"|"21874056"
"Channery"|"80327741"|"21873663"
"Very flaggy"|"80327743"|"21873654"
"Gravelly"|"80327759"|"21873437"
"Gravelly"|"80327761"|"21873431"
"Channery"|"80327775"|"21873386"
"Channery"|"80327793"|"21874202"
"Channery"|"80327809"|"21874412"
"Channery"|"80327845"|"21874480"
"Gravelly"|"80327875"|"21873940"
"Very channery"|"80327892"|"21873626"
"Very channery"|"80327895"|"21873616"
"Channery"|"80327928"|"21874160"
"Gravelly"|"80327975"|"21874443"
"Very channery"|"80327978"|"21874059"
"Channery"|"80327979"|"21874061"
"Very channery"|"80327992"|"21874483"
"Channery"|"80328010"|"21873573"
"Gravelly"|"80328011"|"21873575"
"Channery"|"80328012"|"21873578"
"Very gravelly"|"80328027"|"21873269"
"Very flaggy"|"80328043"|"21874719"
"Very channery"|"80328044"|"21874726"
"Gravelly"|"80328045"|"21874728"
"Channery"|"80328112"|"21873483"
"Gravelly"|"80328126"|"21874270"
"Extremely channery"|"80328143"|"21874927"
"Channery"|"80328144"|"21874886"
"Gravelly"|"80328145"|"21874881"
"Gravelly"|"80328146"|"21874883"
"Channery"|"80328160"|"21873591"
"Gravelly"|"80328196"|"21873532"
"Channery"|"80328209"|"21874624"
"Channery"|"80328227"|"21873543"
"Channery"|"80328244"|"21873489"
"Channery"|"80328260"|"21874273"
"Channery"|"80328262"|"21874287"
"Gravelly"|"80328279"|"21874124"
"Very channery"|"80328293"|"21874041"
"Very gravelly"|"80328311"|"21873264"
"Gravelly"|"80328313"|"21873249"
"Very flaggy"|"80328329"|"21874741"
"Very channery"|"80328378"|"21873500"
"Gravelly"|"80329009"|"21873075"
"Very channery"|"80329011"|"21873071"
"Gravelly"|"80329016"|"21873353"
"Gravelly"|"80329025"|"21873332"
"Gravelly"|"80329032"|"21873305"
"Gravelly"|"80329043"|"21873292"
"Gravelly"|"80329050"|"21873219"
"Gravelly"|"80329066"|"21873161"
"Channery"|"80329068"|"21873155"
"Channery"|"80329111"|"21873567"
"Very channery"|"80329159"|"21874337"
"Gravelly"|"80329177"|"21873307"
"Very gravelly"|"80329186"|"21873295"
"Very gravelly"|"80329311"|"21874377"
"Gravelly"|"80329318"|"21873780"
"Very channery"|"80329320"|"21873782"
"Channery"|"80329384"|"21874663"
"Very channery"|"80329402"|"21874867"
"Channery"|"80329409"|"21874820"
"Very channery"|"80329411"|"21874833"
"Very channery"|"80329436"|"21874352"
"Very gravelly"|"80329470"|"21873839"
"Gravelly"|"80329477"|"21873862"
"Very channery"|"80329484"|"21873876"
"Gravelly"|"80329545"|"21873152"
"Very channery"|"80329627"|"21874348"
"Gravelly"|"80329654"|"21873854"
"Very channery"|"80329661"|"21873882"
"Very channery"|"80329677"|"21874304"
"Very channery"|"80329679"|"21874306"
"Gravelly"|"80329684"|"21873793"
"Channery"|"80329704"|"21873849"
"Channery"|"80329713"|"21873880"
"Gravelly"|"80327337"|"21873288"
"Cobbly"|"80327364"|"21873159"
"Very gravelly"|"80327387"|"21873122"
"Very gravelly"|"80327405"|"21873199"
"Channery"|"80327448"|"21873960"
"Very channery"|"80327462"|"21873644"
"Gravelly"|"80327487"|"21873411"
"Gravelly"|"80327521"|"21874434"
"Extremely channery"|"80327546"|"21874048"
"Very channery"|"80327548"|"21874050"
"Channery"|"80327553"|"21874101"
"Channery"|"80327555"|"21874102"
"Channery"|"80327564"|"21874500"
"Extremely channery"|"80327573"|"21874525"
"Gravelly"|"80327582"|"21873582"
"Gravelly"|"80327646"|"21874212"
"Gravelly"|"80327698"|"21874079"
"Very channery"|"80327748"|"21873634"
"Channery"|"80327762"|"21873423"
"Channery"|"80327812"|"21874401"
"Very channery"|"80327816"|"21874390"
"Gravelly"|"80327866"|"21873234"
"Flaggy"|"80327882"|"21873662"
"Very channery"|"80327889"|"21873639"
"Channery"|"80327896"|"21873611"
"Channery"|"80327964"|"21874453"
"Very gravelly"|"80328023"|"21873281"
"Very gravelly"|"80328025"|"21873274"
"Gravelly"|"80328057"|"21873519"
"Flaggy"|"80328075"|"21874623"
"Channery"|"80328091"|"21873549"
"Very gravelly"|"80328098"|"21873514"
"Channery"|"80328114"|"21873478"
"Very channery"|"80328130"|"21874286"
"Channery"|"80328141"|"21874918"
"Cobbly"|"80328173"|"21873240"
"Very channery"|"80328198"|"21874216"
"Extremely channery"|"80328200"|"21874218"
"Channery"|"80328225"|"21873551"
"Gravelly"|"80328255"|"21874260"
"Very channery"|"80328264"|"21874288"
"Channery"|"80328275"|"21874888"
"Channery"|"80328280"|"21874125"
"Very gravelly"|"80328314"|"21873248"
"Gravelly"|"80328316"|"21873600"
"Very flaggy"|"80328332"|"21874744"
"Gravelly"|"80328339"|"21873523"
"Very channery"|"80328357"|"21874618"
"Channery"|"80328359"|"21874616"
"Very channery"|"80328391"|"21874251"
"Channery"|"80328423"|"21874133"
"Channery"|"80328439"|"21873994"
"Very channery"|"80328441"|"21873996"
"Channery"|"80328448"|"21873574"
"Channery"|"80328450"|"21873581"
"Very channery"|"80328473"|"21874704"
"Very channery"|"80328475"|"21874709"
"Very channery"|"80328539"|"21873502"
"Very channery"|"80328559"|"21874262"
"Channery"|"80328568"|"21874290"
"Channery"|"80328584"|"21874121"
"Channery"|"80328648"|"21874669"
"Channery"|"80328659"|"21874699"
"Flaggy"|"80328668"|"21873737"
"Channery"|"80328673"|"21874874"
"Channery"|"80328684"|"21874842"
"Channery"|"80328707"|"21873068"
"Gravelly"|"80328734"|"21873309"
"Channery"|"80328759"|"21874546"
"Very channery"|"80328766"|"21874574"
"Very channery"|"80328857"|"21873070"
"Gravelly"|"80328866"|"21873346"
"Channery"|"80328891"|"21873982"
"Flaggy"|"80328916"|"21874776"
"Very channery"|"80328943"|"21873705"
"Gravelly"|"80328952"|"21874660"
"Very channery"|"80328966"|"21873677"
"Channery"|"80328975"|"21874864"
"Very channery"|"80328991"|"21873113"
"Gravelly"|"80328993"|"21873108"
"Gravelly"|"80329034"|"21873297"
"Gravelly"|"80329100"|"21873371"
"Channery"|"80329109"|"21873565"
"Channery"|"80329141"|"21873462"
"Gravelly"|"80329241"|"21873470"
"Gravelly"|"80329243"|"21873472"
"Gravelly"|"80329266"|"21874162"
"Channery"|"80329270"|"21874176"
"Very flaggy"|"80329293"|"21874319"
"Flaggy"|"80329295"|"21874333"
"Channery"|"80329300"|"21874345"
"Channery"|"80329302"|"21874360"
"Channery"|"80329334"|"21874020"
"Channery"|"80329343"|"21874556"
"Very channery"|"80329345"|"21874571"
"Flaggy"|"80329359"|"21873744"
"Very channery"|"80329375"|"21873706"
"Gravelly"|"80329386"|"21874678"
"Channery"|"80329393"|"21874694"
"Very channery"|"80329459"|"21873816"
"Channery"|"80329468"|"21873825"
"Very gravelly"|"80329536"|"21873172"
"Channery"|"80329570"|"21873555"
"Gravelly"|"80329586"|"21874163"
"Channery"|"80329602"|"21873458"
"Very flaggy"|"80329643"|"21873778"
"Channery"|"80329659"|"21873869"
"Very channery"|"80329670"|"21873908"
"Channery"|"80329702"|"21873844"
"Very channery"|"80329709"|"21873867"
"Gravelly"|"80329736"|"21873827"
"Very channery"|"80329745"|"21873852"
"Channery"|"80329761"|"21873904"
"Channery"|"80329770"|"21874302"
"Very channery"|"80327280"|"21873112"
"Gravelly"|"80327287"|"21873103"
"Gravelly"|"80327314"|"21873330"
"Gravelly"|"80327321"|"21873303"
"Gravelly"|"80327380"|"21873132"
"Flaggy"|"80327428"|"21874180"
"Gravelly"|"80327480"|"21873429"
"Channery"|"80327530"|"21874406"
"Channery"|"80327557"|"21874471"
"Gravelly"|"80327580"|"21873237"
"Channery"|"80327587"|"21873954"
"Channery"|"80327596"|"21873923"
"Very channery"|"80327598"|"21873666"
"Very channery"|"80327605"|"21873638"
"Channery"|"80327655"|"21873402"
"Very channery"|"80327657"|"21874430"
"Very channery"|"80327662"|"21874414"
"Very flaggy"|"80327664"|"21874400"
"Channery"|"80327671"|"21874384"
"Channery"|"80327682"|"21874065"
"Channery"|"80327689"|"21874441"
"Very channery"|"80327739"|"21873668"
"Channery"|"80327755"|"21873610"
"Gravelly"|"80327789"|"21874213"
"Channery"|"80327798"|"21873401"
"Very channery"|"80327807"|"21874417"
"Channery"|"80327821"|"21874452"
"Very flaggy"|"80327841"|"21874467"
"Very channery"|"80327846"|"21874482"
"Extremely channery"|"80327864"|"21874120"
"Gravelly"|"80327914"|"21873395"
"Channery"|"80327930"|"21874153"
"Flaggy"|"80327957"|"21874396"
"Gravelly"|"80327980"|"21874084"
"Gravelly"|"80327982"|"21874091"
"Channery"|"80328016"|"21873594"
"Very gravelly"|"80328032"|"21873251"
"Flaggy"|"80328039"|"21874705"
"Very channery"|"80328041"|"21874712"
"Channery"|"80328089"|"21873553"
"Channery"|"80328116"|"21873474"
"Gravelly"|"80328123"|"21874263"
"Flaggy"|"80328139"|"21874913"
"Very gravelly"|"80328164"|"21873284"
"Very flaggy"|"80328189"|"21874750"
"Very channery"|"80328191"|"21874752"
"Gravelly"|"80328207"|"21874626"
"Very channery"|"80328266"|"21874899"
"Channery"|"80328289"|"21874030"
"Very channery"|"80328291"|"21874040"
"Gravelly"|"80328334"|"21874759"
"Gravelly"|"80328341"|"21873537"
"Channery"|"80328366"|"21874589"
"Extremely channery"|"80328398"|"21874280"
"Gravelly"|"80328400"|"21874282"
"Very gravelly"|"80328493"|"21873520"
"Very channery"|"80328498"|"21873720"
"Gravelly"|"80327299"|"21873077"
"Mucky"|"80327332"|"21873759"
"Channery"|"80327401"|"21873562"
"Very channery"|"80327432"|"21874185"
"Gravelly"|"80327499"|"21873389"
"Very channery"|"80327549"|"21874087"
"Extremely channery"|"80327550"|"21874088"
"Very channery"|"80327599"|"21873665"
"Channery"|"80327616"|"21873450"
"Gravelly"|"80327617"|"21873449"
"Gravelly"|"80327618"|"21873448"
"Gravelly"|"80327619"|"21873447"
"Channery"|"80327668"|"21874387"
"Very channery"|"80327684"|"21874447"
"Very channery"|"80327685"|"21874446"
"Channery"|"80327700"|"21874081"
"Channery"|"80327701"|"21874082"
"Very channery"|"80327719"|"21874519"
"Very flaggy"|"80327750"|"21873625"
"Gravelly"|"80327767"|"21873397"
"Gravelly"|"80327768"|"21873396"
"Very channery"|"80327803"|"21874432"
"Very channery"|"80327817"|"21874389"
"Gravelly"|"80327870"|"21873958"
"Channery"|"80327887"|"21873646"
"Gravelly"|"80327919"|"21873388"
"Channery"|"80327920"|"21873387"
"Channery"|"80327936"|"21874203"
"Very channery"|"80327970"|"21874068"
"Very channery"|"80327985"|"21874100"
"Channery"|"80327986"|"21874466"
"Channery"|"80328003"|"21874520"
"Very gravelly"|"80328034"|"21873244"
"Gravelly"|"80328052"|"21874755"
"Very channery"|"80328053"|"21874757"
"Extremely channery"|"80328067"|"21874221"
"Extremely channery"|"80328084"|"21874593"
"Very channery"|"80328103"|"21873501"
"Gravelly"|"80328117"|"21874240"
"Extremely channery"|"80328120"|"21874248"
"Channery"|"80328134"|"21874890"
"Channery"|"80328151"|"21874141"
"Very channery"|"80328153"|"21874026"
"Channery"|"80328201"|"21874219"
"Very channery"|"80328235"|"21873504"
"Very channery"|"80328285"|"21874140"
"Very flaggy"|"80328286"|"21874027"
"Channery"|"80328287"|"21874028"
"Very flaggy"|"80328288"|"21874029"
"Channery"|"80328319"|"21874701"
"Very flaggy"|"80328321"|"21874713"
"Flaggy"|"80328403"|"21874892"
"Flaggy"|"80328404"|"21874893"
"Gravelly"|"80328421"|"21874131"
"Gravelly"|"80328452"|"21873588"
"Very gravelly"|"80328468"|"21873243"
"Gravelly"|"80328472"|"21874702"
"Very channery"|"80328485"|"21874740"
"Channery"|"80328502"|"21874226"
"Gravelly"|"80328505"|"21874234"
"Very channery"|"80328519"|"21874592"
"Channery"|"80328535"|"21873510"
"Gravelly"|"80328553"|"21874241"
"Very channery"|"80328554"|"21874247"
"Extremely channery"|"80328585"|"21874128"
"Extremely channery"|"80328637"|"21873701"
"Extremely channery"|"80328670"|"21874859"
"Extremely flaggy"|"80328671"|"21874860"
"Very channery"|"80328672"|"21874861"
"Extremely channery"|"80328686"|"21874844"
"Very channery"|"80328706"|"21873069"
"Very gravelly"|"80328719"|"21873341"
"Gravelly"|"80328720"|"21873340"
"Channery"|"80328721"|"21873339"
"Channery"|"80328756"|"21874537"
"Flaggy"|"80328772"|"21874786"
"Channery"|"80328786"|"21874637"
"Very channery"|"80328803"|"21874657"
"Gravelly"|"80328870"|"21873338"
"Channery"|"80328903"|"21874538"
"Channery"|"80328920"|"21874788"
"Channery"|"80328939"|"21873696"
"Channery"|"80328956"|"21874676"
"Gravelly"|"80329003"|"21873088"
"Gravelly"|"80329005"|"21873079"
"Very flaggy"|"80329156"|"21874328"
"Channery"|"80329204"|"21873181"
"Gravelly"|"80329205"|"21873180"
"Very gravelly"|"80329206"|"21873174"
"Gravelly"|"80329223"|"21873140"
"Channery"|"80329238"|"21873362"
"Gravelly"|"80329239"|"21873363"
"Gravelly"|"80329240"|"21873364"
"Very gravelly"|"80329255"|"21873209"
"Very gravelly"|"80329257"|"21873212"
"Channery"|"80329274"|"21874191"
"Very flaggy"|"80329290"|"21874316"
"Gravelly"|"80329291"|"21874317"
"Very channery"|"80329355"|"21874801"
"Very channery"|"80329356"|"21874802"
"Very channery"|"80329357"|"21874803"
"Channery"|"80329371"|"21873692"
"Channery"|"80329389"|"21874681"
"Channery"|"80329390"|"21874691"
"Very channery"|"80329391"|"21874692"
"Channery"|"80329407"|"21874818"
"Very channery"|"80329408"|"21874819"
"Gravelly"|"80329439"|"21874364"
"Very gravelly"|"80329441"|"21874366"
"Very channery"|"80329454"|"21873791"
"Channery"|"80329455"|"21873802"
"Channery"|"80329456"|"21873803"
"Gravelly"|"80329488"|"21873901"
"Flaggy"|"80329506"|"21873755"
"Gravelly"|"80329557"|"21873133"
"Gravelly"|"80329606"|"21873468"
"Gravelly"|"80329608"|"21873761"
"Channery"|"80329708"|"21873865"
"Channery"|"80329723"|"21873912"
"Channery"|"80329741"|"21873843"
"Very channery"|"80329757"|"21873888"
"Very channery"|"80327302"|"21873064"
"Gravelly"|"80327352"|"21873186"
"Very gravelly"|"80327383"|"21873126"
"Gravelly"|"80327384"|"21873125"
"Gravelly"|"80327435"|"21874196"
"Channery"|"80327449"|"21873946"
"Channery"|"80327452"|"21873943"
"Very flaggy"|"80327466"|"21873630"
"Gravelly"|"80327482"|"21873427"
"Gravelly"|"80327519"|"21874436"
"Channery"|"80327551"|"21874089"
"Very channery"|"80327552"|"21874090"
"Flaggy"|"80327566"|"21874501"
"Very channery"|"80327583"|"21873583"
"Channery"|"80327584"|"21873584"
"Very channery"|"80327601"|"21873652"
"Channery"|"80327602"|"21873651"
"Gravelly"|"80327636"|"21873385"
"Very channery"|"80327667"|"21874397"
"Channery"|"80327683"|"21874064"
"Gravelly"|"80327735"|"21873934"
"Very channery"|"80327752"|"21873618"
"Channery"|"80327753"|"21873617"
"Gravelly"|"80327818"|"21874382"
"Very channery"|"80327833"|"21874058"
"Channery"|"80327835"|"21874083"
"Channery"|"80327836"|"21874085"
"Channery"|"80327885"|"21873653"
"Gravelly"|"80327900"|"21873439"
"Very channery"|"80327935"|"21874208"
"Channery"|"80327954"|"21874409"
"Extremely channery"|"80327968"|"21874077"
"Channery"|"80327987"|"21874468"
"Very channery"|"80328002"|"21874515"
"Extremely channery"|"80328004"|"21874522"
"Channery"|"80328036"|"21873603"
"Very channery"|"80328051"|"21874748"
"Very channery"|"80328086"|"21874584"
"Extremely channery"|"80328121"|"21874255"
"Channery"|"80328135"|"21874895"
"Gravelly"|"80328184"|"21874724"
"Gravelly"|"80328202"|"21874229"
"Gravelly"|"80328203"|"21874230"
"Channery"|"80328204"|"21874231"
"Channery"|"80328219"|"21874583"
"Channery"|"80328251"|"21874243"
"Very channery"|"80328252"|"21874244"
"Extremely channery"|"80328253"|"21874245"
"Flaggy"|"80328269"|"21874902"
"Flaggy"|"80328270"|"21874903"
"Extremely channery"|"80328271"|"21874914"
"Very gravelly"|"80328304"|"21873278"
"Channery"|"80328318"|"21873602"
"Very channery"|"80328385"|"21873484"
"Channery"|"80328405"|"21874894"
"Channery"|"80328418"|"21874115"
"Extremely channery"|"80328420"|"21874117"
"Channery"|"80328435"|"21873977"
"Extremely channery"|"80328454"|"21873597"
"Gravelly"|"80328469"|"21873238"
"Gravelly"|"80328471"|"21873606"
"Very channery"|"80328486"|"21874745"
"Channery"|"80328487"|"21874747"
"Channery"|"80328522"|"21874577"
"Very channery"|"80328586"|"21874130"
"Very channery"|"80328587"|"21874135"
"Gravelly"|"80328604"|"21874536"
"Very channery"|"80328619"|"21874795"
"Flaggy"|"80328622"|"21874810"
"Extremely channery"|"80328652"|"21874673"
"Extremely channery"|"80328687"|"21874845"
"Gravelly"|"80328702"|"21873073"
"Very channery"|"80328737"|"21874043"
"Very channery"|"80328769"|"21874777"
"Very channery"|"80328770"|"21874779"
"Very channery"|"80328788"|"21874646"
"Extremely channery"|"80328789"|"21874648"
"Gravelly"|"80328805"|"21874666"
"Extremely channery"|"80328819"|"21873687"
"Flaggy"|"80328822"|"21873731"
"Very channery"|"80328836"|"21874840"
"Very gravelly"|"80328854"|"21873074"
"Very channery"|"80328856"|"21873072"
"Channery"|"80328873"|"21873334"
"Very channery"|"80328923"|"21874796"
"Extremely channery"|"80328936"|"21874647"
"Channery"|"80328937"|"21874651"
"Extremely channery"|"80328954"|"21874667"
"Very channery"|"80328955"|"21874674"
"Flaggy"|"80328972"|"21873732"
"Channery"|"80328987"|"21874846"
"Gravelly"|"80329020"|"21873342"
"Channery"|"80329054"|"21873184"
"Channery"|"80329070"|"21873153"
"Gravelly"|"80329105"|"21873556"
"Very gravelly"|"80329172"|"21874375"
"Channery"|"80329173"|"21874376"
"Gravelly"|"80329187"|"21873294"
"Very gravelly"|"80329188"|"21873293"
"Very channery"|"80329273"|"21874190"
"Channery"|"80329304"|"21874362"
"Gravelly"|"80329306"|"21874370"
"Very gravelly"|"80329307"|"21874371"
"Channery"|"80329321"|"21873783"
"Very channery"|"80329323"|"21873795"
"Very channery"|"80329324"|"21873796"
"Gravelly"|"80329337"|"21874543"
"Channery"|"80329338"|"21874544"
"Very channery"|"80329423"|"21874309"
"Very channery"|"80329424"|"21874310"
"Very gravelly"|"80329539"|"21873162"
"Channery"|"80329571"|"21873557"
"Very gravelly"|"80329572"|"21873558"
"Gravelly"|"80329575"|"21873566"
"Channery"|"80329588"|"21874171"
"Very flaggy"|"80329589"|"21874173"
"Gravelly"|"80329591"|"21874178"
"Very channery"|"80329623"|"21874336"
"Very gravelly"|"80329655"|"21873855"
"Very gravelly"|"80329672"|"21873910"
"Very channery"|"80329673"|"21873920"
