15|18|28|26|43|46|"Wet"|"145351656"|"89591980"
26|43|46|183|183|183|"Moist"|"145351656"|"89591981"
26|43|46|183|183|183|"Moist"|"145351657"|"89591982"
0|0|0|15|18|28|"Moist"|"145351657"|"89591983"
15|18|28|26|43|46|"Wet"|"145351657"|"89591984"
26|43|46|183|183|183|"Moist"|"145351658"|"89591985"
0|0|0|15|18|28|"Moist"|"145351658"|"89591986"
15|18|28|26|43|46|"Wet"|"145351658"|"89591987"
26|43|46|183|183|183|"Moist"|"145351659"|"89591988"
0|0|0|15|18|28|"Moist"|"145351659"|"89591989"
15|18|28|26|43|46|"Wet"|"145351659"|"89591990"
26|43|46|183|183|183|"Moist"|"145351666"|"89591991"
0|0|0|15|18|28|"Moist"|"145351666"|"89591992"
15|18|28|26|43|46|"Wet"|"145351666"|"89591993"
26|43|46|183|183|183|"Moist"|"145351667"|"89591994"
0|0|0|15|18|28|"Moist"|"145351667"|"89591995"
15|18|28|26|43|46|"Wet"|"145351667"|"89591996"
26|43|46|183|183|183|"Moist"|"145351704"|"89591997"
0|0|0|15|18|28|"Moist"|"145351704"|"89591998"
15|18|28|26|43|46|"Wet"|"145351704"|"89591999"
26|43|46|183|183|183|"Moist"|"145351706"|"89592000"
0|0|0|15|18|28|"Moist"|"145351706"|"89592001"
15|18|28|26|43|46|"Wet"|"145351706"|"89592002"
26|43|46|183|183|183|"Moist"|"145351707"|"89592003"
0|0|0|15|18|28|"Moist"|"145351707"|"89592004"
15|18|28|26|43|46|"Wet"|"145351707"|"89592005"
26|43|46|183|183|183|"Moist"|"145351708"|"89592006"
0|0|0|15|18|28|"Moist"|"145351708"|"89592007"
15|18|28|26|43|46|"Wet"|"145351708"|"89592008"
26|43|46|183|183|183|"Moist"|"145351711"|"89592009"
0|0|0|15|18|28|"Moist"|"145351711"|"89592010"
15|18|28|26|43|46|"Wet"|"145351711"|"89592011"
26|43|46|183|183|183|"Moist"|"145351713"|"89592012"
0|0|0|15|18|28|"Moist"|"145351713"|"89592013"
15|18|28|26|43|46|"Wet"|"145351713"|"89592014"
0|0|0|183|183|183|"Wet"|"145351956"|"89592015"
0|0|0|183|183|183|"Wet"|"145351957"|"89592016"
0|0|0|183|183|183|"Wet"|"145351958"|"89592017"
0|0|0|183|183|183|"Wet"|"145351959"|"89592018"
0|0|0|183|183|183|"Wet"|"145351960"|"89592019"
0|0|0|183|183|183|"Wet"|"145351961"|"89592020"
0|0|0|183|183|183|"Wet"|"145351962"|"89592021"
0|0|0|183|183|183|"Wet"|"145351963"|"89592022"
0|0|0|183|183|183|"Wet"|"145351964"|"89592023"
0|0|0|183|183|183|"Wet"|"145351965"|"89592024"
0|0|0|183|183|183|"Wet"|"145351966"|"89592025"
0|0|0|183|183|183|"Wet"|"145351967"|"89592026"
0|0|0|183|183|183|"Wet"|"145352172"|"89592027"
0|0|0|183|183|183|"Wet"|"145352173"|"89592028"
0|0|0|183|183|183|"Wet"|"145352174"|"89592029"
0|0|0|183|183|183|"Wet"|"145352175"|"89592030"
0|0|0|183|183|183|"Wet"|"145352176"|"89592031"
0|0|0|183|183|183|"Wet"|"145352182"|"89592032"
0|0|0|183|183|183|"Wet"|"145352183"|"89592033"
0|0|0|36|46|60|"Moist"|"145352232"|"89592034"
36|46|60|183|183|183|"Wet"|"145352232"|"89592035"
0|0|0|36|46|60|"Moist"|"145352234"|"89592036"
36|46|60|183|183|183|"Wet"|"145352234"|"89592037"
0|0|0|36|46|60|"Moist"|"145352235"|"89592038"
36|46|60|183|183|183|"Wet"|"145352235"|"89592039"
0|0|0|36|46|60|"Moist"|"145352236"|"89592040"
36|46|60|183|183|183|"Wet"|"145352236"|"89592041"
0|0|0|36|46|60|"Moist"|"145352239"|"89592042"
36|46|60|183|183|183|"Wet"|"145352239"|"89592043"
0|0|0|15|38|61|"Moist"|"145352376"|"89592044"
15|38|61|183|183|183|"Wet"|"145352376"|"89592045"
0|0|0|15|38|61|"Moist"|"145352378"|"89592046"
15|38|61|183|183|183|"Wet"|"145352378"|"89592047"
0|0|0|15|38|61|"Moist"|"145352379"|"89592048"
15|38|61|183|183|183|"Wet"|"145352379"|"89592049"
0|0|0|15|38|61|"Moist"|"145352380"|"89592050"
15|38|61|183|183|183|"Wet"|"145352380"|"89592051"
0|0|0|15|38|61|"Moist"|"145352383"|"89592052"
15|38|61|183|183|183|"Wet"|"145352383"|"89592053"
0|0|0|15|38|61|"Moist"|"145352384"|"89592054"
15|38|61|183|183|183|"Wet"|"145352384"|"89592055"
0|0|0|15|38|61|"Moist"|"145352385"|"89592056"
15|38|61|183|183|183|"Wet"|"145352385"|"89592057"
0|0|0|15|38|61|"Moist"|"145352386"|"89592058"
15|38|61|183|183|183|"Wet"|"145352386"|"89592059"
0|0|0|15|38|61|"Moist"|"145352448"|"89592060"
15|38|61|183|183|183|"Wet"|"145352448"|"89592061"
0|0|0|15|38|61|"Moist"|"145352450"|"89592062"
15|38|61|183|183|183|"Wet"|"145352450"|"89592063"
0|0|0|15|38|61|"Moist"|"145352451"|"89592064"
15|38|61|183|183|183|"Wet"|"145352451"|"89592065"
0|0|0|15|38|61|"Moist"|"145352452"|"89592066"
15|38|61|183|183|183|"Wet"|"145352452"|"89592067"
0|0|0|15|38|61|"Moist"|"145352455"|"89592068"
15|38|61|183|183|183|"Wet"|"145352455"|"89592069"
0|0|0|15|38|61|"Moist"|"145352456"|"89592070"
15|38|61|183|183|183|"Wet"|"145352456"|"89592071"
0|0|0|15|38|61|"Moist"|"145352457"|"89592072"
15|38|61|183|183|183|"Wet"|"145352457"|"89592073"
0|0|0|15|38|61|"Moist"|"145352458"|"89592074"
15|38|61|183|183|183|"Wet"|"145352458"|"89592075"
0|0|0|15|15|30|"Moist"|"145352628"|"89592076"
15|15|30|183|183|183|"Wet"|"145352628"|"89592077"
0|0|0|15|15|30|"Moist"|"145352630"|"89592078"
15|15|30|183|183|183|"Wet"|"145352630"|"89592079"
0|0|0|15|15|30|"Moist"|"145352631"|"89592080"
15|15|30|183|183|183|"Wet"|"145352631"|"89592081"
0|0|0|15|15|30|"Moist"|"145352632"|"89592082"
15|15|30|183|183|183|"Wet"|"145352632"|"89592083"
0|0|0|15|15|30|"Moist"|"145352635"|"89592084"
15|15|30|183|183|183|"Wet"|"145352635"|"89592085"
0|0|0|15|15|30|"Moist"|"145352636"|"89592086"
15|15|30|183|183|183|"Wet"|"145352636"|"89592087"
0|0|0|15|15|30|"Moist"|"145352637"|"89592088"
15|15|30|183|183|183|"Wet"|"145352637"|"89592089"
0|0|0|15|30|61|"Moist"|"145352676"|"89592090"
15|30|61|183|183|183|"Wet"|"145352676"|"89592091"
0|0|0|15|30|61|"Moist"|"145352678"|"89592092"
15|30|61|183|183|183|"Wet"|"145352678"|"89592093"
0|0|0|15|30|61|"Moist"|"145352679"|"89592094"
15|30|61|183|183|183|"Wet"|"145352679"|"89592095"
0|0|0|15|30|61|"Moist"|"145352680"|"89592096"
15|30|61|183|183|183|"Wet"|"145352680"|"89592097"
0|0|0|15|30|61|"Moist"|"145352683"|"89592098"
15|30|61|183|183|183|"Wet"|"145352683"|"89592099"
0|0|0|15|30|61|"Moist"|"145352684"|"89592100"
15|30|61|183|183|183|"Wet"|"145352684"|"89592101"
0|0|0|15|30|61|"Moist"|"145352685"|"89592102"
15|30|61|183|183|183|"Wet"|"145352685"|"89592103"
0|0|0|10|18|30|"Moist"|"145352688"|"89592104"
10|18|30|183|183|183|"Wet"|"145352688"|"89592105"
0|0|0|10|18|30|"Moist"|"145352690"|"89592106"
10|18|30|183|183|183|"Wet"|"145352690"|"89592107"
0|0|0|10|18|30|"Moist"|"145352691"|"89592108"
10|18|30|183|183|183|"Wet"|"145352691"|"89592109"
0|0|0|10|18|30|"Moist"|"145352692"|"89592110"
10|18|30|183|183|183|"Wet"|"145352692"|"89592111"
0|0|0|10|18|30|"Moist"|"145352695"|"89592112"
10|18|30|183|183|183|"Wet"|"145352695"|"89592113"
0|0|0|10|18|30|"Moist"|"145352696"|"89592114"
10|18|30|183|183|183|"Wet"|"145352696"|"89592115"
0|0|0|36|46|56|"Moist"|"145352964"|"89592116"
36|46|56|183|183|183|"Wet"|"145352964"|"89592117"
0|0|0|36|46|56|"Moist"|"145352971"|"89592118"
36|46|56|183|183|183|"Wet"|"145352971"|"89592119"
