"H4"||"H"||4||91|||152|||||0|0|0|0|0|0|95|100|100|92|100|100|65|90|100|40|70|90|0|20.7|91||0.1|||0.4|||1.2|||5.7|||13.3||0|67.3|80|||||||0|12|17||||0|0.5|1||||1.45|1.55|1.65|||||1.62|||0.42|0.91|1.4|0.1|0.12|0.14|||||24|||8.2|||39||0|1.5|2.9|15|17.5|20|0|1.5|3|0|0|0|".64"|".64"|0|0|0|0|0|0|0|0|0|0|0|0|0|6.4|9.1|||||||5.6|6.1|6.5|||||||||||||||||||||||||||||||||"13889348"|"39868073"
"Oe"||"O"||||0|||8|||||0|0|0|0|0|0|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|107.7||||4.5|4.8|6.5|3.5|4.3|6||||||||||||||||||||||||||||||"13889348"|"39868074"
"H1"||"H"||1||0|||18|||||0|0|1|0|5|10|70|75|96|60|65|92|50|55|85|35|40|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||1|2|3||||1.2|1.3|1.4|||||1.38|||4|9|14|0.1|0.12|0.14|||||18.8|||6.7|||36||0|1.5|2.9|20|27|34|3|7|11|0|0|7|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.6|3.1|4.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889354"|"39868075"
"H2"||"H"||2||18|||58|||||0|0|2|0|2|15|70|85|96|60|75|92|50|65|85|35|45|75|15|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|80|||||||0|12|17||||0|1.5|2||||1.3|1.4|1.5|||||1.48|||4|9|14|0.1|0.12|0.14|||||20.6|||7.3|||37||0|1.5|2.9|15|22.5|30|0|5|10|0|0|6|".32"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889354"|"39868076"
"H3"||"H"||3||58|||152|||||0|1|5|0|5|20|55|75|90|40|65|80|25|50|75|10|40|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0|0|0|||||17.7|||6.6|||21||0|1.5|2.9|15|22.5|30|0|5|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.6|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889354"|"39868077"
"H1"||"H"||1||0|||18|||||0|0|1|0|5|10|70|75|96|60|65|92|50|55|85|35|40|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||1|2|3||||1.2|1.3|1.4|||||1.38|||4|9|14|0.1|0.12|0.14|||||18.8|||6.7|||36||0|1.5|2.9|20|27|34|3|7|11|0|0|7|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.6|3.1|4.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889361"|"39868078"
"H2"||"H"||2||18|||58|||||0|0|2|0|2|15|70|85|96|60|75|92|50|65|85|35|45|75|15|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|80|||||||0|12|17||||0|1.5|2||||1.3|1.4|1.5|||||1.48|||4|9|14|0.1|0.12|0.14|||||20.6|||7.3|||37||0|1.5|2.9|15|22.5|30|0|5|10|0|0|6|".32"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889361"|"39868079"
"H3"||"H"||3||58|||152|||||0|1|5|0|5|20|55|75|90|40|65|80|25|50|75|10|40|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|1.8|||||1.92|||0.42|0.91|1.4|0|0|0|||||17.7|||6.6|||21||0|1.5|2.9|15|22.5|30|0|5|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.6|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889361"|"39868080"
"H1"||"H"||1||0|||18|||||0|0|1|0|5|10|70|75|96|60|65|92|50|55|85|35|40|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||1|2|3||||1.2|1.3|1.4|||||1.38|||4|9|14|0.1|0.12|0.14|||||18.8|||6.7|||36||0|1.5|2.9|20|27|34|3|7|11|0|0|7|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.6|3.1|4.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889368"|"39868081"
"H2"||"H"||2||18|||58|||||0|0|2|0|2|15|70|85|96|60|75|92|50|65|85|35|45|75|15|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|80|||||||0|12|17||||0|1.5|2||||1.3|1.4|1.5|||||1.48|||4|9|14|0.1|0.12|0.14|||||20.6|||7.3|||37||0|1.5|2.9|15|22.5|30|0|5|10|0|0|6|".32"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889368"|"39868082"
"H3"||"H"||3||58|||152|||||0|1|5|0|5|20|55|75|90|40|65|80|25|50|75|10|40|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0|0|0|||||17.7|||6.6|||21||0|1.5|2.9|15|22.5|30|0|5|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.6|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889368"|"39868083"
"H1"||"H"||1||0|||18|||||1|5|8|0|5|10|70|75|96|60|65|92|50|55|85|35|40|75|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||1|2|3||||1.2|1.3|1.4|||||1.38|||4|9|14|0.1|0.12|0.14|||||18.2|||6.5|||35||0|1.5|2.9|20|27|34|3|7|11|0|0|7|".17"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||1.6|3.1|4.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889376"|"39868084"
"H2"||"H"||2||18|||58|||||0|0|2|0|2|15|70|85|96|60|75|92|50|65|85|35|45|75|15|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|80|||||||0|12|17||||0|1.5|2||||1.3|1.4|1.5|||||1.48|||4|9|14|0.1|0.12|0.14|||||20.6|||7.3|||37||0|1.5|2.9|15|22.5|30|0|5|10|0|0|6|".32"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889376"|"39868085"
"H3"||"H"||3||58|||152|||||0|1|5|0|5|20|55|75|90|40|65|80|25|50|75|10|40|65|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.92|||0.42|0.91|1.4|0|0|0|||||17.7|||6.6|||21||0|1.5|2.9|15|22.5|30|0|5|10|0|0|4|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.6|7.9||||4.5|5.3|6|||||||||||||||||||||||||||||||||"13889376"|"39868086"
"H1"||"H"||1||5|||10|||||1|5|8|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||2|4|6||||1.2|1.3|1.4|||||1.37|||4|9|14|0.1|0.13|0.16|||||23.7|||9.9|||41||0|1.5|2.9|22|32|41|3|7|11|0|2|7|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|2.8|4.6||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889377"|"39868087"
"H2"||"H"||2||10|||71|||||0|0|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|1.5|2||||1.4|1.5|1.6|||||1.58|||4|9|14|0.1|0.12|0.14|||||22.6|||8.4|||36||0|1.5|2.9|15|22.5|30|0|2|4|0|0|1|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889377"|"39868088"
"H3"||"H"||3||71|||152|||||0|1|5|0|2|20|50|85|92|35|75|85|15|55|75|10|35|60|32|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|50|||||||0|10|17||||0|0.5|1||||1.6|1.8|2|||||1.9|||0.42|0.91|1.4|0|0|0|||||14.9|||7.1|||24||0|1.5|2.9|15|20|25|0|2|4|0|0|0|".24"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.9|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889377"|"39868089"
"Oe"||"O"||||0|||5|||||1|5|8|0|2|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|61.7||||3.6|4.8|5.5|3.5|4.3|5||||||||||||||||||||||||||||||"13889377"|"39868090"
"H1"||"H"||1||0|||10|||||0|0|1|0|0|15|65|95|95|50|92|92|35|85|90|20|75|80|15|32.1|50||2.9|||4|||5.4|||9.9|||9.9||50|55.9|80|||||||0|12|17||||3|6.5|10||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.17|0.2|||||27.7|||13.2|||46||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.9|2.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889384"|"39868091"
"H2"||"H"||2||10|||41|||||0|0|1|0|0|15|65|95|95|50|92|92|35|80|90|20|60|80|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.31|||4|9|14|0.08|0.14|0.19|||||22.7|||7.5|||48||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.1|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889384"|"39868092"
"H3"||"H"||3||41|||61|||||0|1|3|0|5|15|65|75|95|50|65|92|35|50|90|20|35|80|15|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|80|||||||0|10|17||||0|1|2||||1.2|1.38|1.55|||||1.46|||4|9|14|0.06|0.12|0.17|||||13|||5.7|||34||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.8|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889384"|"39868093"
"H4"||"H"||4||61|||152|||||0|1|5|0|3|20|50|80|90|35|70|75|15|60|65|10|45|50|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.91|||0.42|0.91|1.4|0.01|0.02|0.03|||||19|||7.1|||23||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889384"|"39868094"
"H1"||"H"||1||0|||10|||||0|0|1|0|0|15|65|95|95|50|92|92|35|85|90|20|75|80|15|32.1|50||2.9|||4|||5.4|||9.9|||9.9||50|55.9|80|||||||0|12|17||||3|6.5|10||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.17|0.2|||||27.7|||13.2|||46||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.9|2.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889389"|"39868095"
"H2"||"H"||2||10|||41|||||0|0|1|0|0|15|65|95|95|50|92|92|35|80|90|20|60|80|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.31|||4|9|14|0.08|0.14|0.19|||||22.7|||7.5|||48||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.1|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889389"|"39868096"
"H4"||"H"||4||61|||152|||||0|1|5|0|3|20|50|80|90|35|70|75|15|60|65|10|45|50|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.91|||0.42|0.91|1.4|0.01|0.02|0.03|||||19|||7.1|||23||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889389"|"39868097"
"H3"||"H"||3||41|||61|||||0|1|3|0|5|15|65|75|95|50|65|92|35|50|90|20|35|80|15|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|80|||||||0|10|17||||0|1|2||||1.2|1.38|1.55|||||1.46|||4|9|14|0.06|0.12|0.17|||||13|||5.7|||34||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.8|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889389"|"39868098"
"H1"||"H"||1||0|||10|||||0|0|1|0|0|15|65|95|95|50|92|92|35|85|90|20|75|80|15|32.1|50||2.9|||4|||5.4|||9.9|||9.9||50|55.9|80|||||||0|12|17||||3|6.5|10||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.17|0.2|||||27.7|||13.2|||46||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.9|2.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889394"|"39868099"
"H2"||"H"||2||10|||41|||||0|0|1|0|0|15|65|95|95|50|92|92|35|80|90|20|60|80|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.31|||4|9|14|0.08|0.14|0.19|||||22.7|||7.5|||48||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.1|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889394"|"39868100"
"H3"||"H"||3||41|||61|||||0|1|3|0|5|15|65|75|95|50|65|92|35|50|90|20|35|80|15|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|80|||||||0|10|17||||0|1|2||||1.2|1.38|1.55|||||1.46|||4|9|14|0.06|0.12|0.17|||||13|||5.7|||34||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.8|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889394"|"39868101"
"H4"||"H"||4||61|||152|||||0|1|5|0|3|20|50|80|90|35|70|75|15|60|65|10|45|50|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.91|||0.42|0.91|1.4|0.01|0.02|0.03|||||19|||7.1|||23||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889394"|"39868102"
"H4"||"H"||4||61|||152|||||0|1|5|0|3|20|50|80|90|35|70|75|15|60|65|10|45|50|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|0.5|1||||1.6|1.8|2|||||1.91|||0.42|0.91|1.4|0.01|0.02|0.03|||||19|||7.1|||23||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".28"|".49"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.3|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889399"|"39868103"
"H1"||"H"||1||0|||10|||||1|3|5|0|0|15|65|95|95|50|92|92|35|85|90|20|75|80|15|32.1|50||2.9|||4|||5.4|||9.9|||9.9||50|55.9|80|||||||0|12|17||||3|6.5|10||||1.1|1.25|1.4|||||1.31|||4|9|14|0.14|0.17|0.2|||||27.3|||13|||45||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.9|2.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889399"|"39868104"
"H2"||"H"||2||10|||41|||||0|0|1|0|0|15|65|95|95|50|92|92|35|80|90|20|60|80|15|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|80|||||||0|12|17||||0|1.5|2||||1.1|1.25|1.4|||||1.31|||4|9|14|0.08|0.14|0.19|||||22.7|||7.5|||48||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.1|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889399"|"39868105"
"H3"||"H"||3||41|||61|||||0|1|3|0|5|15|65|75|95|50|65|92|35|50|90|20|35|80|15|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|80|||||||0|10|17||||0|1|2||||1.2|1.38|1.55|||||1.46|||4|9|14|0.06|0.12|0.17|||||13|||5.7|||34||0|1.5|2.9|15|20|25|0|2.5|5|0|0|2|".20"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|1.8|4||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889399"|"39868106"
"Oe"||"O"||||0|||5|||||0|1|3|0|2|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|61.7||||3.6|4.8|5.5|3.5|4.3|5||||||||||||||||||||||||||||||"13889405"|"39868107"
"H1"||"H"||1||5|||10|||||0|1|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||2|4|6||||1.2|1.3|1.4|||||1.37|||4|9|14|0.1|0.13|0.16|||||24.3|||10.1|||42||0|1.5|2.9|22|32|41|3|7|11|0|2|7|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|2.8|4.6||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889405"|"39868108"
"H2"||"H"||2||10|||71|||||0|0|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|1.5|2||||1.4|1.5|1.6|||||1.58|||4|9|14|0.1|0.12|0.14|||||22.6|||8.4|||36||0|1.5|2.9|15|22.5|30|0|2|4|0|0|1|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889405"|"39868109"
"H3"||"H"||3||71|||152|||||0|1|5|0|2|20|50|85|92|35|75|85|15|55|75|10|35|60|32|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|50|||||||0|10|17||||0|0.5|1||||1.6|1.8|2|||||1.9|||0.42|0.91|1.4|0|0|0|||||14.9|||7.1|||24||0|1.5|2.9|15|20|25|0|2|4|0|0|0|".24"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.9|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889405"|"39868110"
"Oe"||"O"||||0|||5|||||0|1|3|0|2|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|61.7||||3.6|4.8|5.5|3.5|4.3|5||||||||||||||||||||||||||||||"13889411"|"39868111"
"H1"||"H"||1||5|||10|||||0|1|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||2|4|6||||1.2|1.3|1.4|||||1.37|||4|9|14|0.1|0.13|0.16|||||24.3|||10.1|||42||0|1.5|2.9|22|32|41|3|7|11|0|2|7|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|2.8|4.6||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889411"|"39868112"
"H2"||"H"||2||10|||71|||||0|0|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|1.5|2||||1.4|1.5|1.6|||||1.58|||4|9|14|0.1|0.12|0.14|||||22.6|||8.4|||36||0|1.5|2.9|15|22.5|30|0|2|4|0|0|1|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889411"|"39868113"
"H3"||"H"||3||71|||152|||||0|1|5|0|2|20|50|85|92|35|75|85|15|55|75|10|35|60|32|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|50|||||||0|10|17||||0|0.5|1||||1.6|1.8|2|||||1.9|||0.42|0.91|1.4|0|0|0|||||14.9|||7.1|||24||0|1.5|2.9|15|20|25|0|2|4|0|0|0|".24"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.9|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889411"|"39868114"
"Oe"||"O"||||0|||5|||||0|1|3|0|2|15|100|100|100|100|100|100||||||||60|||0|||1|||4|||25|||30|||30|||||||||10|||||50|75|100||||0.1|0.25|0.4|||||||1.5|1.4|22|42|0.2|0.35|0.5||||40|80|100|5|30|50||||||||||||||||||0|0|0|0|0|0|0|0|0|0|0|0||||16.5|34.2|61.7||||3.6|4.8|5.5|3.5|4.3|5||||||||||||||||||||||||||||||"13889418"|"39868115"
"H1"||"H"||1||5|||10|||||0|1|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|52||4.5|||6.1|||8|||13.8|||12.6||28|43|50|||||||7|12|17||||2|4|6||||1.2|1.3|1.4|||||1.37|||4|9|14|0.1|0.13|0.16|||||24.3|||10.1|||42||0|1.5|2.9|22|32|41|3|7|11|0|2|7|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0||||1.4|2.8|4.6||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889418"|"39868116"
"H2"||"H"||2||10|||71|||||0|0|3|0|2|15|65|90|95|50|85|92|30|70|85|15|55|70|32|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||0|12|17||||0|1.5|2||||1.4|1.5|1.6|||||1.58|||4|9|14|0.1|0.12|0.14|||||22.6|||8.4|||36||0|1.5|2.9|15|22.5|30|0|2|4|0|0|1|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|0||||0|3.2|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889418"|"39868117"
"H3"||"H"||3||71|||152|||||0|1|5|0|2|20|50|85|92|35|75|85|15|55|75|10|35|60|32|68.5|85||0.3|||4.7|||15.2|||29.8|||18.5||0|21.5|50|||||||0|10|17||||0|0.5|1||||1.6|1.8|2|||||1.9|||0.42|0.91|1.4|0|0|0|||||14.9|||7.1|||24||0|1.5|2.9|15|20|25|0|2|4|0|0|0|".24"|".37"|0|0|0|0|0|0|0|0|0|0|0|0||||0|2.9|7.9||||3.6|4.6|5.5|||||||||||||||||||||||||||||||||"13889418"|"39868118"
"Bg"||"B"|||10|23|23|38|53|76||30||0|0|0|0|0|0|95|100|100|91|100|100|83|99|100|77|93|100|2|11|30|0|0|10|0|0.4|10|0|0.4|10|0|2.7|10|0|7.5|20|52|66|80|||||||15|23|35|0|0|0|1|3|7||||1.27|1.35|1.4||||1.36|1.44|1.52||1|10|99.9999|0.21|0.22|0.24||||24|30.5|36.6|8.9|16.1|27|41|45|48|1.1|2.1|4|27|39|58|9|15|24|5|15|30|".43"|".43"|0|0|0|0|0|0|0|0|0|0|0|2|8.1|12.5|19.2||||0.5|5.6|19.2|5.1|5.8|7.3||||||||||0|9.7|18.1|||||||||||||||||||||"13889425"|"39868119"
"Cg1"||"C"||1|38|53|76|50|71|91||18||0|0|0|0|0|0|95|100|100|91|100|100|82|99|100|75|91|100|2|14|30|0|0|10|0|0.5|10|0|0.5|10|0|3.5|10|0|9.5|20|52|62|80|||||||15|24|35|0|0|0|0.5|1|5||||1.35|1.4|1.45||||1.44|1.49|1.57||1|10|99.9999|0.19|0.21|0.22||||23.7|29.5|35.9|8.6|14.7|25.6|40|44|46|1.1|2.2|4|26|36|54|9|14|24|4|13|29|".49"|".49"|0|0|5|0|0|0|0|0|0|0|0|2|8|12.8|19.1||||1.2|6.3|58.1|5.1|5.8|8.4||||||||||0|9|17.3|||||||||||||||||||||"13889425"|"39868120"
"Cg2"||"C"||2|50|71|91|60|119|140||48||0|0|0|0|0|0|96|100|100|91|100|100|84|99|100|77|91|100|3|14|30|0|0|10|0|0.5|10|0|0.5|10|0|3.5|10|0|9.5|20|52|61|78|||||||18|25|35|0|0|0|0.5|1|3||||1.4|1.45|1.5||||1.51|1.56|1.63||1|10|99.9999|0.19|0.21|0.22||||25.4|30.3|35.1|10.5|15.8|24|38|42|44|1.4|2.4|3.9|29|37|50|12|17|24|7|15|28|".49"|".49"|0|0|5|0|0|0|0|0|0|0|0|2|9.6|13.4|18.9||||1.5|6.4|57.9|5.1|5.8|8.4||||||||||0|9.3|16.3|||||||||||||||||||||"13889425"|"39868121"
"Cg3"||"C"||3|60|119|140|70|137|160||18||0|0|0|0|0|7|58|100|100|58|100|100|45|99|100|38|88|100|10|20|60|0|0|10|0|0.7|10|0|0.8|10|0|5|10|0|13.5|20|30|54|80|||||||5|26|40|0|0|0|0.1|0.5|1||||1.4|1.55|1.65||||1.52|1.67|1.78||1|10|99.9999|0.14|0.21|0.22||||11.6|31|36.2|2.2|16.8|26.1|24|39|44|0.2|2.5|4.7|16|36|51|2|17|28|0|14|31|".49"|".49"|0|0|5|0|0|0|0|0|0|0|0|2|2.6|13.8|21.3||||0.5|7.5|60.3|5.1|5.8|8.4||||||||||0|9.3|16.7|||||||||||||||||||||"13889425"|"39868122"
"Cg4"||"C"||4|70|137|160|152|152|200||15||0|0|0|0|0|7|58|100|100|58|100|100|46|99|100|39|88|100|10|20|60|0|0|10|0|0.7|10|0|0.8|10|0|5|10|0|13.5|20|30|55|80|||||||5|25|40|0|0|0|0.1|0.5|1||||1.4|1.55|1.65||||1.51|1.66|1.78||1|10|99.9999|0.14|0.21|0.22||||11.6|30.6|36.2|2.2|16.2|26.1|24|39|44|0.2|2.4|4.7|16|36|51|2|17|28|0|14|31|".49"|".49"|0|0|5|0|0|0|0|0|0|0|0|2|2.6|13.2|21.3||||0.5|7|60.3|5.1|5.8|8.4||||||||||0|9|16.7|||||||||||||||||||||"13889425"|"39868123"
