"GW"|Yes|"39867917"|"75506043"
"SM"|No |"39867917"|"75506044"
"GW-GM"|Yes|"39867918"|"75506045"
"GW"|No |"39867918"|"75506046"
"GM"|No |"39867919"|"75506047"
"GW-GM"|No |"39867919"|"75506048"
"SM"|Yes|"39867919"|"75506049"
"SW-SM"|No |"39867919"|"75506050"
"GW"|Yes|"39867920"|"75506051"
"SM"|No |"39867920"|"75506052"
"GW-GM"|Yes|"39867921"|"75506053"
"GW"|No |"39867921"|"75506054"
"PT"|Yes|"39867922"|"75506055"
"PT"|Yes|"39867923"|"75506056"
"CL"|Yes|"39867924"|"75506057"
"CL-ML"|No |"39867924"|"75506058"
"SC"|No |"39867924"|"75506059"
"SC-SM"|No |"39867924"|"75506060"
"CL-ML"|No |"39867925"|"75506061"
"GM"|No |"39867925"|"75506062"
"ML"|No |"39867925"|"75506063"
"SC-SM"|Yes|"39867925"|"75506064"
"CL-ML"|Yes|"39867926"|"75506065"
"ML"|No |"39867926"|"75506066"
"CL-ML"|Yes|"39867927"|"75506067"
"ML"|No |"39867927"|"75506068"
"SM"|No |"39867927"|"75506069"
"CL-ML"|No |"39867928"|"75506070"
"GM"|No |"39867928"|"75506071"
"ML"|No |"39867928"|"75506072"
"SC-SM"|Yes|"39867928"|"75506073"
"SC"|No |"39867929"|"75506074"
"SC-SM"|Yes|"39867929"|"75506075"
"SM"|No |"39867929"|"75506076"
"GM"|No |"39867930"|"75506077"
"GW-GM"|No |"39867930"|"75506078"
"SM"|No |"39867930"|"75506079"
"SP-SM"|Yes|"39867930"|"75506080"
"GM"|No |"39867931"|"75506081"
"ML"|No |"39867931"|"75506082"
"SC-SM"|Yes|"39867931"|"75506083"
"GM"|No |"39867932"|"75506084"
"ML"|No |"39867932"|"75506085"
"SC-SM"|Yes|"39867932"|"75506086"
"SC"|No |"39867933"|"75506087"
"SC-SM"|Yes|"39867933"|"75506088"
"SM"|No |"39867933"|"75506089"
"GM"|No |"39867934"|"75506090"
"GW-GM"|No |"39867934"|"75506091"
"SM"|No |"39867934"|"75506092"
"SP-SM"|Yes|"39867934"|"75506093"
"CL"|No |"39867935"|"75506094"
"CL-ML"|Yes|"39867935"|"75506095"
"ML"|No |"39867935"|"75506096"
"SM"|No |"39867935"|"75506097"
"CL-ML"|No |"39867936"|"75506098"
"ML"|Yes|"39867936"|"75506099"
"SC-SM"|No |"39867936"|"75506100"
"SM"|No |"39867936"|"75506101"
"GM"|No |"39867937"|"75506102"
"ML"|No |"39867937"|"75506103"
"SC-SM"|No |"39867937"|"75506104"
"SM"|Yes|"39867937"|"75506105"
"CL"|No |"39867938"|"75506106"
"CL-ML"|Yes|"39867938"|"75506107"
"ML"|No |"39867938"|"75506108"
"SM"|No |"39867938"|"75506109"
"CL-ML"|No |"39867939"|"75506110"
"ML"|Yes|"39867939"|"75506111"
"SC-SM"|No |"39867939"|"75506112"
"SM"|No |"39867939"|"75506113"
"GM"|No |"39867940"|"75506114"
"ML"|No |"39867940"|"75506115"
"SC-SM"|No |"39867940"|"75506116"
"SM"|Yes|"39867940"|"75506117"
"CL-ML"|No |"39867941"|"75506118"
"ML"|Yes|"39867941"|"75506119"
"CL-ML"|No |"39867942"|"75506120"
"ML"|Yes|"39867942"|"75506121"
"ML"|Yes|"39867943"|"75506122"
"CL-ML"|No |"39867943"|"75506123"
"CL-ML"|No |"39867944"|"75506124"
"ML"|Yes|"39867944"|"75506125"
"CL-ML"|No |"39867945"|"75506126"
"ML"|Yes|"39867945"|"75506127"
"ML"|Yes|"39867946"|"75506128"
"CL-ML"|No |"39867946"|"75506129"
"CL-ML"|No |"39867947"|"75506130"
"ML"|No |"39867947"|"75506131"
"SC-SM"|No |"39867947"|"75506132"
"SC"|Yes|"39867947"|"75506133"
"GM"|No |"39867948"|"75506134"
"CL"|Yes|"39867948"|"75506135"
"SC-SM"|No |"39867948"|"75506136"
"SM"|No |"39867948"|"75506137"
"GM"|No |"39867949"|"75506138"
"ML"|No |"39867949"|"75506139"
"SP-SC"|Yes|"39867949"|"75506140"
"SM"|No |"39867949"|"75506141"
"ML"|No |"39867950"|"75506142"
"SM"|Yes|"39867950"|"75506143"
"GM"|No |"39867951"|"75506144"
"SM"|Yes|"39867951"|"75506145"
"GM"|No |"39867952"|"75506146"
"SM"|Yes|"39867952"|"75506147"
"GP"|No |"39867953"|"75506148"
"SP"|No |"39867953"|"75506149"
"SW-SM"|Yes|"39867953"|"75506150"
"SW"|No |"39867953"|"75506151"
"ML"|No |"39867954"|"75506152"
"SM"|Yes|"39867954"|"75506153"
"GM"|No |"39867955"|"75506154"
"SM"|Yes|"39867955"|"75506155"
"GM"|No |"39867956"|"75506156"
"SM"|Yes|"39867956"|"75506157"
"GP"|No |"39867957"|"75506158"
"SP"|No |"39867957"|"75506159"
"SW-SM"|Yes|"39867957"|"75506160"
"SW"|No |"39867957"|"75506161"
"ML"|No |"39867958"|"75506162"
"SM"|Yes|"39867958"|"75506163"
"GM"|No |"39867959"|"75506164"
"SM"|Yes|"39867959"|"75506165"
"GM"|No |"39867960"|"75506166"
"SM"|Yes|"39867960"|"75506167"
"GP"|No |"39867961"|"75506168"
"SP"|No |"39867961"|"75506169"
"SW-SM"|Yes|"39867961"|"75506170"
"SW"|No |"39867961"|"75506171"
"ML"|Yes|"39867962"|"75506172"
"ML"|Yes|"39867963"|"75506173"
"GP-GM"|No |"39867964"|"75506174"
