"A-5"|Yes|"39867870"|"65284050"
"A-7"|No |"39867870"|"65284051"
"A-8"|Yes|"39867871"|"65284052"
"A-4"|Yes|"39867872"|"65284053"
"A-2"|No |"39867873"|"65284054"
"A-4"|Yes|"39867873"|"65284055"
"A-1"|No |"39867873"|"65284056"
"A-1"|No |"39867874"|"65284057"
"A-2-4"|Yes|"39867874"|"65284058"
"A-4"|No |"39867874"|"65284059"
"A-8"|Yes|"39867875"|"65284060"
"A-4"|Yes|"39867876"|"65284061"
"A-2"|No |"39867877"|"65284062"
"A-4"|Yes|"39867877"|"65284063"
"A-1"|No |"39867877"|"65284064"
"A-1"|No |"39867878"|"65284065"
"A-2-4"|Yes|"39867878"|"65284066"
"A-4"|No |"39867878"|"65284067"
"A-8"|Yes|"39867879"|"65284068"
"A-4"|Yes|"39867880"|"65284069"
"A-2"|No |"39867881"|"65284070"
"A-4"|Yes|"39867881"|"65284071"
"A-1"|No |"39867881"|"65284072"
"A-1"|No |"39867882"|"65284073"
"A-2-4"|Yes|"39867882"|"65284074"
"A-4"|No |"39867882"|"65284075"
"A-1"|No |"39867883"|"65284076"
"A-2-4"|Yes|"39867883"|"65284077"
"A-4"|No |"39867883"|"65284078"
"A-2"|No |"39867884"|"65284079"
"A-4"|Yes|"39867884"|"65284080"
"A-1"|No |"39867884"|"65284081"
"A-8"|Yes|"39867885"|"65284082"
"A-4"|Yes|"39867886"|"65284083"
"A-1-b"|Yes|"39867887"|"65284084"
"A-2"|No |"39867887"|"65284085"
"A-4"|No |"39867887"|"65284086"
"A-8"|Yes|"39867889"|"65284087"
"A-1"|No |"39867890"|"65284088"
"A-2"|No |"39867890"|"65284089"
"A-4"|Yes|"39867890"|"65284090"
"A-5"|No |"39867890"|"65284091"
"A-8"|Yes|"39867891"|"65284092"
"A-1"|No |"39867892"|"65284093"
"A-2"|No |"39867892"|"65284094"
"A-4"|Yes|"39867892"|"65284095"
"A-5"|No |"39867892"|"65284096"
"A-1-b"|Yes|"39867893"|"65284097"
"A-2"|No |"39867893"|"65284098"
"A-4"|No |"39867893"|"65284099"
"A-2"|No |"39867895"|"65284100"
"A-4"|Yes|"39867895"|"65284101"
"A-5"|No |"39867895"|"65284102"
"A-1"|No |"39867896"|"65284103"
"A-2-4"|Yes|"39867896"|"65284104"
"A-4"|No |"39867896"|"65284105"
"A-8"|Yes|"39867898"|"65284106"
"A-1-b"|Yes|"39867899"|"65284107"
"A-2"|No |"39867899"|"65284108"
"A-4"|No |"39867899"|"65284109"
"A-8"|Yes|"39867901"|"65284110"
"A-1"|No |"39867902"|"65284111"
"A-2"|No |"39867902"|"65284112"
"A-4"|Yes|"39867902"|"65284113"
"A-5"|No |"39867902"|"65284114"
"A-8"|Yes|"39867903"|"65284115"
"A-2"|No |"39867904"|"65284116"
"A-4"|Yes|"39867904"|"65284117"
"A-5"|No |"39867904"|"65284118"
"A-1"|No |"39867905"|"65284119"
"A-2-4"|Yes|"39867905"|"65284120"
"A-4"|No |"39867905"|"65284121"
"A-8"|Yes|"39867907"|"65284122"
"A-8"|Yes|"39867908"|"65284123"
"A-4"|Yes|"39867909"|"65284124"
"A-1-b"|Yes|"39867910"|"65284125"
"A-2"|No |"39867910"|"65284126"
"A-1-a"|Yes|"39867911"|"65284127"
"A-1-a"|Yes|"39867912"|"65284128"
"A-1-b"|Yes|"39867913"|"65284129"
"A-2"|No |"39867913"|"65284130"
"A-1-a"|Yes|"39867914"|"65284131"
"A-1-a"|Yes|"39867915"|"65284132"
"A-1-b"|Yes|"39867916"|"65284133"
"A-2"|No |"39867916"|"65284134"
"A-1-a"|Yes|"39867917"|"65284135"
"A-1-a"|Yes|"39867918"|"65284136"
"A-1-b"|Yes|"39867919"|"65284137"
"A-2"|No |"39867919"|"65284138"
"A-1-a"|Yes|"39867920"|"65284139"
"A-1-a"|Yes|"39867921"|"65284140"
"A-8"|Yes|"39867922"|"65284141"
"A-8"|Yes|"39867923"|"65284142"
"A-2"|No |"39867924"|"65284143"
"A-4"|No |"39867924"|"65284144"
"A-6"|Yes|"39867924"|"65284145"
"A-7"|No |"39867924"|"65284146"
"A-2"|No |"39867925"|"65284147"
"A-4"|Yes|"39867925"|"65284148"
"A-4"|Yes|"39867926"|"65284149"
"A-4"|Yes|"39867927"|"65284150"
"A-2-4"|Yes|"39867928"|"65284151"
"A-4"|No |"39867928"|"65284152"
"A-2-4"|Yes|"39867929"|"65284153"
"A-4"|No |"39867929"|"65284154"
"A-1-b"|Yes|"39867930"|"65284155"
"A-4"|No |"39867931"|"65284156"
"A-1-b"|No |"39867931"|"65284157"
"A-2-4"|Yes|"39867931"|"65284158"
"A-4"|No |"39867932"|"65284159"
"A-1-b"|No |"39867932"|"65284160"
"A-2-4"|Yes|"39867932"|"65284161"
"A-2-4"|Yes|"39867933"|"65284162"
"A-4"|No |"39867933"|"65284163"
"A-1-b"|Yes|"39867934"|"65284164"
"A-4"|Yes|"39867935"|"65284165"
"A-2"|No |"39867936"|"65284166"
"A-4"|Yes|"39867936"|"65284167"
"A-1"|No |"39867937"|"65284168"
"A-2"|No |"39867937"|"65284169"
"A-4"|Yes|"39867937"|"65284170"
"A-4"|Yes|"39867938"|"65284171"
"A-2"|No |"39867939"|"65284172"
"A-4"|Yes|"39867939"|"65284173"
"A-1"|No |"39867940"|"65284174"
"A-2"|No |"39867940"|"65284175"
"A-4"|Yes|"39867940"|"65284176"
"A-4"|Yes|"39867941"|"65284177"
"A-4"|Yes|"39867942"|"65284178"
"A-4"|Yes|"39867943"|"65284179"
"A-4"|Yes|"39867944"|"65284180"
"A-4"|Yes|"39867945"|"65284181"
"A-4"|Yes|"39867946"|"65284182"
"A-2-4"|Yes|"39867947"|"65284183"
"A-4"|No |"39867947"|"65284184"
"A-6"|No |"39867947"|"65284185"
"A-1"|No |"39867948"|"65284186"
"A-2"|No |"39867948"|"65284187"
"A-4"|Yes|"39867948"|"65284188"
"A-6"|No |"39867948"|"65284189"
"A-1"|No |"39867949"|"65284190"
"A-2-4"|Yes|"39867949"|"65284191"
"A-4"|No |"39867949"|"65284192"
"A-6"|No |"39867949"|"65284193"
"A-1-b"|Yes|"39867950"|"65284194"
"A-4"|No |"39867950"|"65284195"
"A-1-b"|Yes|"39867951"|"65284196"
"A-2"|No |"39867951"|"65284197"
"A-4"|No |"39867951"|"65284198"
"A-1-b"|Yes|"39867952"|"65284199"
"A-2"|No |"39867952"|"65284200"
"A-4"|No |"39867952"|"65284201"
"A-1-a"|Yes|"39867953"|"65284202"
"A-1-b"|Yes|"39867954"|"65284203"
"A-4"|No |"39867954"|"65284204"
"A-1-b"|Yes|"39867955"|"65284205"
"A-2"|No |"39867955"|"65284206"
"A-4"|No |"39867955"|"65284207"
"A-1-b"|Yes|"39867956"|"65284208"
"A-2"|No |"39867956"|"65284209"
"A-4"|No |"39867956"|"65284210"
"A-1-a"|Yes|"39867957"|"65284211"
"A-1-b"|Yes|"39867958"|"65284212"
"A-4"|No |"39867958"|"65284213"
"A-1-b"|Yes|"39867959"|"65284214"
"A-2"|No |"39867959"|"65284215"
"A-4"|No |"39867959"|"65284216"
"A-1-b"|Yes|"39867960"|"65284217"
"A-2"|No |"39867960"|"65284218"
"A-4"|No |"39867960"|"65284219"
"A-1-a"|Yes|"39867961"|"65284220"
"A-4"|Yes|"39867962"|"65284221"
"A-4"|Yes|"39867963"|"65284222"
"A-1"|No |"39867964"|"65284223"
"A-2"|No |"39867964"|"65284224"
"A-3"|No |"39867964"|"65284225"
"A-4"|Yes|"39867964"|"65284226"
"A-8"|Yes|"39867965"|"65284227"
"A-2"|No |"39867966"|"65284228"
"A-4"|Yes|"39867966"|"65284229"
"A-1"|No |"39867967"|"65284230"
"A-2"|No |"39867967"|"65284231"
"A-4"|Yes|"39867967"|"65284232"
"A-1"|No |"39867968"|"65284233"
"A-2"|No |"39867968"|"65284234"
"A-4"|Yes|"39867968"|"65284235"
"A-8"|Yes|"39867969"|"65284236"
"A-2"|No |"39867970"|"65284237"
"A-4"|Yes|"39867970"|"65284238"
"A-1"|No |"39867971"|"65284239"
"A-2"|No |"39867971"|"65284240"
"A-4"|Yes|"39867971"|"65284241"
"A-1"|No |"39867972"|"65284242"
"A-2"|No |"39867972"|"65284243"
"A-4"|Yes|"39867972"|"65284244"
"A-2"|No |"39867973"|"65284245"
"A-4"|Yes|"39867973"|"65284246"
"A-1"|No |"39867974"|"65284247"
"A-2-4"|Yes|"39867974"|"65284248"
"A-3"|No |"39867974"|"65284249"
"A-1-a"|Yes|"39867975"|"65284250"
"A-2"|No |"39867975"|"65284251"
"A-3"|No |"39867975"|"65284252"
"A-2"|No |"39867976"|"65284253"
"A-4"|Yes|"39867976"|"65284254"
"A-1-b"|Yes|"39867977"|"65284255"
"A-2"|No |"39867977"|"65284256"
"A-4"|No |"39867977"|"65284257"
"A-1-b"|Yes|"39867978"|"65284258"
"A-2"|No |"39867978"|"65284259"
"A-4"|No |"39867978"|"65284260"
"A-8"|Yes|"39867979"|"65284261"
"A-1-b"|Yes|"39867980"|"65284262"
"A-2"|No |"39867980"|"65284263"
"A-4"|No |"39867980"|"65284264"
"A-1-b"|Yes|"39867981"|"65284265"
"A-2"|No |"39867981"|"65284266"
"A-4"|No |"39867981"|"65284267"
"A-8"|Yes|"39867982"|"65284268"
"A-2"|No |"39867983"|"65284269"
"A-4"|Yes|"39867983"|"65284270"
"A-1"|No |"39867984"|"65284271"
"A-2-4"|No |"39867984"|"65284272"
"A-4"|Yes|"39867984"|"65284273"
"A-1"|No |"39867985"|"65284274"
"A-2-4"|Yes|"39867985"|"65284275"
"A-4"|No |"39867985"|"65284276"
"A-1-b"|Yes|"39867986"|"65284277"
"A-2"|No |"39867986"|"65284278"
"A-4"|No |"39867986"|"65284279"
"A-1"|No |"39867987"|"65284280"
"A-2-4"|No |"39867987"|"65284281"
"A-4"|Yes|"39867987"|"65284282"
"A-1"|No |"39867988"|"65284283"
"A-2-4"|Yes|"39867988"|"65284284"
"A-4"|No |"39867988"|"65284285"
"A-1-b"|Yes|"39867989"|"65284286"
"A-2"|No |"39867989"|"65284287"
"A-4"|No |"39867989"|"65284288"
"A-1"|No |"39867990"|"65284289"
"A-2-4"|No |"39867990"|"65284290"
"A-4"|Yes|"39867990"|"65284291"
"A-1"|No |"39867991"|"65284292"
"A-2-4"|Yes|"39867991"|"65284293"
"A-4"|No |"39867991"|"65284294"
"A-1-b"|Yes|"39867992"|"65284295"
"A-2"|No |"39867992"|"65284296"
"A-4"|No |"39867992"|"65284297"
"A-6"|No |"39867993"|"65284298"
"A-7-6"|Yes|"39867993"|"65284299"
"A-1"|No |"39867994"|"65284300"
"A-2-4"|Yes|"39867994"|"65284301"
"A-4"|No |"39867994"|"65284302"
"A-2"|No |"39867995"|"65284303"
"A-2-4"|Yes|"39867995"|"65284304"
"A-8"|Yes|"39867997"|"65284305"
"A-8"|Yes|"39867999"|"65284306"
"A-2"|No |"39868001"|"65284307"
"A-2-4"|Yes|"39868001"|"65284308"
"A-1"|No |"39868002"|"65284309"
"A-2-4"|Yes|"39868002"|"65284310"
"A-4"|No |"39868002"|"65284311"
"A-6"|No |"39868003"|"65284312"
"A-7-6"|Yes|"39868003"|"65284313"
"A-8"|Yes|"39868005"|"65284314"
"A-7-5"|Yes|"39868006"|"65284315"
"A-1"|No |"39868007"|"65284316"
"A-2-4"|Yes|"39868007"|"65284317"
"A-4"|No |"39868007"|"65284318"
